Game_id,Team,Location,Team_Minutes,Final_Score,lead_changes,ties,largest_lead,Wins,Losses,full_timeouts,short_timeouts,date_est,Qtr_4_Score,L2M_Score
21600879,BOS,A,240,104,6,2,15,38,21,3,2,2/26/2017,79,94
21600879,DET,H,240,98,5,5,3,28,31,6,1,2/26/2017,74,96
21600880,NOP,A,240,110,10,7,9,23,37,5,1,2/26/2017,84,108
21600880,OKC,H,240,118,10,4,10,34,25,6,2,2/26/2017,87,112
21600881,LAC,H,265,124,8,5,17,36,23,7,0,2/26/2017,84,107
21600881,CHA,A,265,121,8,6,5,25,34,5,3,2/26/2017,80,108
21600882,NYK,H,240,91,7,8,17,24,36,5,1,2/27/2017,67,83
21600882,TOR,A,240,92,8,3,4,36,24,5,1,2/27/2017,63,85
21600883,GSW,A,240,119,2,0,14,50,9,4,1,2/27/2017,93,113
21600883,PHI,H,240,108,2,4,5,22,37,6,2,2/27/2017,80,102
21600884,CLE,H,240,102,6,4,12,41,17,4,0,2/27/2017,77,97
21600884,MIL,A,240,95,5,5,7,26,32,4,1,2/27/2017,73,86
21600885,ATL,A,240,114,6,5,24,33,26,4,1,2/27/2017,84,112
21600885,BOS,H,240,98,6,4,8,38,22,4,0,2/27/2017,71,91
21600886,HOU,H,240,108,3,1,17,42,19,5,1,2/27/2017,80,101
21600886,IND,A,240,117,4,1,14,31,29,5,0,2/27/2017,88,110
21600887,DAL,H,240,96,3,0,11,24,35,4,1,2/27/2017,78,87
21600887,MIA,A,240,89,2,1,14,27,33,5,2,2/27/2017,69,89
21600888,MIN,A,240,102,1,3,21,24,36,4,2,2/27/2017,77,101
21600888,SAC,H,240,88,1,1,8,25,35,5,2,2/27/2017,65,84
21600889,GSW,A,240,108,6,7,3,50,10,6,2,2/28/2017,85,103
21600889,WAS,H,240,112,6,0,19,35,23,3,1,2/28/2017,85,102
21600890,POR,A,265,113,2,4,14,24,35,6,2,2/28/2017,79,105
21600890,DET,H,265,120,2,3,9,29,31,5,1,2/28/2017,75,105
21600891,CHI,H,240,107,8,2,9,30,30,6,0,2/28/2017,83,102
21600891,DEN,A,240,125,9,3,23,27,33,3,0,2/28/2017,91,121
21600892,PHX,A,240,112,5,1,9,18,42,4,2,2/28/2017,85,105
21600892,MEM,H,240,130,5,4,21,36,25,4,1,2/28/2017,93,120
21600893,OKC,H,240,109,1,0,13,35,25,5,1,2/28/2017,86,98
21600893,UTA,A,240,106,1,2,4,37,23,5,3,2/28/2017,75,99
21600894,LAL,H,240,104,7,2,7,19,42,5,2,2/28/2017,82,98
21600894,CHA,A,240,109,8,6,10,26,34,5,2,2/28/2017,80,97
21600895,NYK,A,240,101,2,1,16,25,36,4,0,3/1/2017,79,94
21600895,ORL,H,240,90,1,1,2,22,39,5,2,3/1/2017,67,83
21600896,TOR,H,240,96,2,3,2,36,25,3,1,3/1/2017,60,84
21600896,WAS,A,240,105,2,1,24,36,23,5,0,3/1/2017,82,100
21600897,ATL,H,240,100,4,0,12,34,26,5,0,3/1/2017,81,89
21600897,DAL,A,240,95,4,3,4,24,36,6,2,3/1/2017,76,93
21600898,MIA,H,240,125,0,0,27,28,33,3,0,3/1/2017,88,117
21600898,PHI,A,240,98,0,0,0,22,38,6,1,3/1/2017,74,92
21600899,DEN,A,240,110,0,0,31,28,33,5,0,3/1/2017,86,108
21600899,MIL,H,240,98,0,0,0,26,33,4,0,3/1/2017,66,94
21600900,NOP,H,240,109,1,1,25,24,37,4,0,3/1/2017,78,103
21600900,DET,A,240,86,0,0,4,29,32,4,0,3/1/2017,70,84
21600901,BOS,H,240,103,12,11,4,39,22,5,0,3/1/2017,74,93
21600901,CLE,A,240,99,12,8,9,41,18,5,2,3/1/2017,71,92
21600902,IND,A,240,99,8,3,9,31,30,5,3,3/1/2017,76,97
21600902,SAS,H,240,100,8,10,5,46,13,5,1,3/1/2017,73,98
21600903,MIN,A,240,107,1,1,30,25,36,5,0,3/1/2017,81,102
21600903,UTA,H,240,80,0,1,2,37,24,4,1,3/1/2017,53,73
21600904,HOU,A,240,122,4,4,31,43,19,4,0,3/1/2017,108,122
21600904,LAC,H,240,103,3,1,7,36,24,4,2,3/1/2017,78,101
21600905,BRK,A,240,109,0,0,15,10,49,6,1,3/1/2017,81,99
21600905,SAC,H,240,100,0,1,0,25,36,6,2,3/1/2017,72,93
21600906,CHI,H,240,94,4,6,7,31,30,4,0,3/2/2017,79,88
21600906,GSW,A,240,87,4,2,10,50,11,6,1,3/2/2017,73,85
21600907,PHX,H,240,120,3,3,19,19,42,4,0,3/2/2017,94,116
21600907,CHA,A,240,103,2,3,10,26,35,4,1,3/2/2017,91,99
21600908,POR,H,240,114,6,6,12,25,35,4,3,3/2/2017,81,108
21600908,OKC,A,240,109,6,4,8,35,26,5,3,3/2/2017,85,101
21600909,NYK,A,240,102,4,4,11,25,37,5,2,3/3/2017,81,98
21600909,PHI,H,240,105,5,6,10,23,38,4,1,3/3/2017,79,98
21600910,TOR,A,240,114,5,2,19,37,25,4,2,3/3/2017,79,103
21600910,WAS,H,240,106,4,4,4,36,24,5,2,3/3/2017,78,96
21600911,MIA,A,240,99,0,0,3,28,34,6,1,3/3/2017,73,94
21600911,ORL,H,240,110,1,2,19,23,39,4,1,3/3/2017,85,104
21600912,LAC,A,240,101,1,2,4,36,25,3,2,3/3/2017,76,91
21600912,MIL,H,240,112,2,1,23,27,33,6,0,3/3/2017,85,106
21600913,ATL,H,240,130,0,2,0,34,27,4,3,3/3/2017,88,121
21600913,CLE,A,240,135,0,0,25,42,18,5,2,3/3/2017,106,124
21600914,DAL,H,240,104,8,5,12,25,36,5,0,3/3/2017,79,94
21600914,MEM,A,240,100,8,3,4,36,26,6,2,3/3/2017,72,86
21600915,BRK,A,240,97,0,1,0,10,50,6,1,3/3/2017,70,91
21600915,UTA,H,240,112,0,0,21,38,24,3,0,3/3/2017,88,110
21600916,PHX,H,240,118,2,0,14,20,42,5,1,3/3/2017,87,107
21600916,OKC,A,240,111,1,0,12,35,27,5,3,3/3/2017,79,99
21600917,NOP,H,265,98,5,5,8,24,38,7,2,3/3/2017,66,87
21600917,SAS,A,265,101,6,6,7,47,13,6,0,3/3/2017,67,85
21600918,BOS,A,240,115,2,0,31,40,22,3,0,3/3/2017,93,115
21600918,LAL,H,240,95,1,0,5,19,43,5,1,3/3/2017,78,93
21600919,PHI,H,240,106,2,2,9,23,39,4,2,3/4/2017,82,103
21600919,DET,A,240,136,3,4,33,30,32,4,1,3/4/2017,106,126
21600920,MIL,H,240,101,1,1,14,28,33,4,0,3/4/2017,80,92
21600920,TOR,A,240,94,0,0,10,37,26,5,3,3/4/2017,67,85
21600921,CLE,A,240,92,1,2,8,42,19,5,0,3/4/2017,75,87
21600921,MIA,H,240,120,2,2,31,29,34,4,0,3/4/2017,101,118
21600922,CHI,H,240,91,3,5,10,31,31,4,0,3/4/2017,73,87
21600922,LAC,A,240,101,3,5,16,37,25,4,1,3/4/2017,82,101
21600923,DEN,H,240,102,0,0,6,28,34,6,1,3/4/2017,79,96
21600923,CHA,A,240,112,1,2,20,27,35,3,0,3/4/2017,90,107
21600924,HOU,H,240,123,2,1,20,44,19,4,0,3/4/2017,93,121
21600924,MEM,A,240,108,1,2,3,36,27,6,1,3/4/2017,78,108
21600925,MIN,A,265,90,2,4,16,25,37,8,2,3/4/2017,70,80
21600925,SAS,H,265,97,3,3,7,48,13,5,2,3/4/2017,62,80
21600926,BRK,A,240,116,0,1,3,10,51,5,2,3/4/2017,82,114
21600926,POR,H,240,130,1,0,15,26,35,4,1,3/4/2017,90,121
21600927,ATL,H,240,96,1,4,13,34,28,5,1,3/5/2017,74,94
21600927,IND,A,240,97,2,2,11,32,30,5,1,3/5/2017,81,90
21600928,GSW,A,240,112,6,2,13,51,11,5,1,3/5/2017,84,108
21600928,NYK,H,240,105,6,5,4,25,38,5,1,3/5/2017,76,101
21600929,BOS,A,240,106,4,1,11,40,23,5,2,3/5/2017,77,97
21600929,PHX,H,240,109,5,6,15,21,42,5,2,3/5/2017,81,98
21600930,ORL,A,240,114,3,2,17,23,40,4,2,3/5/2017,90,110
21600930,WAS,H,240,115,4,5,2,37,24,5,2,3/5/2017,79,107
21600931,SAC,H,265,109,4,6,16,25,37,6,3,3/5/2017,81,93
21600931,UTA,A,265,110,5,2,3,39,24,7,3,3/5/2017,69,88
21600932,DAL,H,240,104,2,3,24,26,36,4,1,3/5/2017,88,102
21600932,OKC,A,240,89,1,2,5,35,28,4,1,3/5/2017,71,87
21600933,NOP,A,240,105,7,4,14,25,38,4,1,3/5/2017,83,97
21600933,LAL,H,240,97,6,3,7,19,44,4,3,3/5/2017,73,96
21600934,MIL,A,240,112,0,0,27,29,33,3,0,3/6/2017,91,110
21600934,PHI,H,240,98,0,0,0,23,40,5,1,3/6/2017,68,92
21600935,NYK,A,240,113,2,2,12,26,38,4,0,3/6/2017,85,111
21600935,ORL,H,240,105,1,1,14,23,41,4,3,3/6/2017,92,101
21600936,CLE,H,240,98,0,2,3,42,20,5,1,3/6/2017,71,95
21600936,MIA,A,240,106,1,2,20,30,34,4,1,3/6/2017,89,103
21600937,ATL,H,240,111,2,0,15,34,29,4,1,3/6/2017,90,106
21600937,GSW,A,240,119,3,1,13,52,11,4,1,3/6/2017,94,117
21600938,CHI,A,240,95,2,3,14,31,32,5,1,3/6/2017,79,90
21600938,DET,H,240,109,2,4,14,31,32,4,1,3/6/2017,79,102
21600939,BRK,A,240,122,8,2,16,11,51,4,0,3/6/2017,88,113
21600939,MEM,H,240,109,7,7,12,36,28,5,3,3/6/2017,91,106
21600940,MIN,H,240,110,6,5,8,31,45,5,1,4/3/2017,86,104
21600940,POR,A,240,109,6,5,12,38,39,5,3,4/3/2017,83,103
21600941,IND,A,240,88,1,1,2,32,31,5,0,3/6/2017,66,82
21600941,CHA,H,240,100,1,1,24,28,35,4,0,3/6/2017,74,96
21600942,HOU,A,240,110,7,2,16,44,20,5,1,3/6/2017,82,104
21600942,SAS,H,240,112,7,4,4,49,13,4,1,3/6/2017,81,107
21600943,DEN,H,240,108,0,0,21,29,34,5,0,3/6/2017,90,105
21600943,SAC,A,240,96,0,4,0,25,38,4,2,3/6/2017,73,94
21600944,NOP,A,240,83,0,0,0,25,39,5,2,3/6/2017,52,73
21600944,UTA,H,240,88,0,0,18,40,24,5,2,3/6/2017,61,80
21600945,BOS,A,240,102,4,2,13,40,24,5,0,3/6/2017,71,99
21600945,LAC,H,240,116,4,0,18,38,25,5,1,3/6/2017,75,109
21600946,POR,A,240,126,5,6,12,27,35,5,3,3/7/2017,99,114
21600946,OKC,H,240,121,4,4,14,35,29,5,2,3/7/2017,92,114
21600947,DAL,H,240,122,1,1,31,27,36,6,2,3/7/2017,103,120
21600947,LAL,A,240,111,0,0,2,19,45,3,1,3/7/2017,74,99
21600948,PHX,H,240,127,6,5,11,21,43,5,3,3/7/2017,92,114
21600948,WAS,A,240,131,6,3,22,38,24,6,1,3/7/2017,94,122
21600949,CHI,A,240,91,4,1,13,31,33,5,2,3/8/2017,77,91
21600949,ORL,H,240,98,4,5,7,24,41,4,1,3/8/2017,77,93
21600950,ATL,H,240,110,3,10,7,35,29,4,1,3/8/2017,81,100
21600950,BRK,A,240,105,2,1,9,11,52,5,2,3/8/2017,80,97
21600951,MIA,H,240,108,6,6,12,31,34,4,1,3/8/2017,81,99
21600951,CHA,A,240,101,5,2,7,28,36,6,1,3/8/2017,86,95
21600952,MIL,H,240,104,2,0,17,30,33,4,0,3/8/2017,76,102
21600952,NYK,A,240,93,2,2,12,26,39,4,2,3/8/2017,73,85
21600953,NOP,H,240,87,5,3,10,25,40,5,1,3/8/2017,64,84
21600953,TOR,A,240,94,6,1,10,38,26,4,0,3/8/2017,68,90
21600954,HOU,H,240,108,2,2,2,44,21,5,1,3/8/2017,77,101
21600954,UTA,A,240,115,2,1,13,41,24,4,0,3/8/2017,84,105
21600955,LAC,A,240,91,0,0,2,38,26,5,2,3/8/2017,68,85
21600955,MIN,H,240,107,1,1,20,26,37,4,0,3/8/2017,82,103
21600956,IND,H,240,115,1,0,23,33,31,3,0,3/8/2017,90,113
21600956,DET,A,240,98,1,1,1,31,33,5,1,3/8/2017,73,95
21600957,SAC,A,240,104,0,0,28,25,39,6,1,3/8/2017,86,99
21600957,SAS,H,240,114,1,4,10,50,13,4,1,3/8/2017,82,104
21600958,DEN,H,240,113,4,0,4,29,35,6,0,3/8/2017,85,104
21600958,WAS,A,240,123,5,1,24,39,24,5,1,3/8/2017,97,114
21600959,BOS,A,240,99,5,5,15,41,24,4,1,3/8/2017,72,93
21600959,GSW,H,240,86,4,3,8,52,12,5,1,3/8/2017,74,84
21600960,CLE,A,240,101,2,1,15,42,21,5,3,3/9/2017,80,93
21600960,DET,H,240,106,2,2,10,32,33,3,2,3/9/2017,73,101
21600961,LAC,A,240,114,3,0,22,39,26,3,1,3/9/2017,85,108
21600961,MEM,H,240,98,3,2,4,36,29,6,2,3/9/2017,65,93
21600962,SAS,A,240,92,1,4,4,50,14,4,0,3/9/2017,71,84
21600962,OKC,H,240,102,1,1,20,36,29,4,1,3/9/2017,82,102
21600963,PHI,A,265,108,5,5,4,23,41,6,4,3/9/2017,78,93
21600963,POR,H,265,114,5,4,12,28,35,5,2,3/9/2017,76,94
21600964,LAL,A,240,122,4,4,21,20,45,4,1,3/9/2017,90,117
21600964,PHX,H,240,110,3,1,8,21,44,6,0,3/9/2017,81,108
21600965,ORL,A,240,81,0,0,0,24,42,4,1,3/10/2017,62,79
21600965,CHA,H,240,121,0,0,42,29,36,4,0,3/10/2017,88,115
21600966,CHI,H,240,94,2,0,13,31,34,5,1,3/10/2017,63,90
21600966,HOU,A,240,115,3,3,31,45,21,4,1,3/10/2017,92,111
21600967,MIL,H,240,99,1,1,14,31,33,4,0,3/10/2017,74,94
21600967,IND,A,240,85,0,0,11,33,32,5,0,3/10/2017,68,83
21600968,GSW,A,240,102,2,2,3,52,13,5,1,3/10/2017,76,100
21600968,MIN,H,240,103,3,6,17,27,37,5,1,3/10/2017,88,101
21600969,ATL,H,240,105,8,9,8,36,29,5,2,3/10/2017,74,94
21600969,TOR,A,240,99,7,8,4,38,27,5,1,3/10/2017,75,88
21600970,BOS,A,240,99,0,0,0,41,25,4,1,3/10/2017,80,95
21600970,DEN,H,240,119,0,0,22,30,35,4,2,3/10/2017,94,113
21600971,DAL,H,240,105,3,5,16,28,36,4,2,3/10/2017,74,102
21600971,BRK,A,240,96,2,1,9,11,53,5,0,3/10/2017,73,86
21600972,SAC,H,265,122,5,7,15,25,40,5,1,3/10/2017,97,110
21600972,WAS,A,265,130,5,4,8,40,24,5,3,3/10/2017,82,110
21600973,OKC,H,240,112,1,0,23,37,29,4,2,3/11/2017,91,108
21600973,UTA,A,240,104,1,1,1,41,25,5,1,3/11/2017,76,96
21600974,LAC,H,240,112,11,6,12,40,26,4,1,3/11/2017,75,106
21600974,PHI,A,240,100,10,6,6,23,42,6,2,3/11/2017,79,96
21600975,NYK,A,240,92,1,2,3,26,40,4,1,3/11/2017,81,90
21600975,DET,H,240,112,1,2,20,33,33,4,0,3/11/2017,89,108
21600976,NOP,A,265,125,12,9,10,26,40,6,1,3/11/2017,83,107
21600976,CHA,H,265,122,12,9,8,29,37,6,5,3/11/2017,78,103
21600977,CLE,A,240,116,3,3,14,43,21,5,1,3/11/2017,87,111
21600977,ORL,H,240,104,2,4,4,24,43,5,2,3/11/2017,79,102
21600978,MIL,H,240,102,7,9,9,32,33,4,0,3/11/2017,76,97
21600978,MIN,A,240,95,6,4,5,27,38,5,1,3/11/2017,75,93
21600979,MIA,H,240,104,2,1,25,32,34,5,0,3/11/2017,85,99
21600979,TOR,A,240,89,1,0,2,38,28,3,0,3/11/2017,63,87
21600980,GSW,A,240,85,1,2,1,52,14,5,1,3/11/2017,63,80
21600980,SAS,H,240,107,1,0,28,51,14,4,1,3/11/2017,86,101
21600981,ATL,A,240,107,0,0,26,37,29,4,1,3/11/2017,77,104
21600981,MEM,H,240,90,0,1,0,36,30,6,2,3/11/2017,57,87
21600982,DAL,H,240,98,8,5,7,28,37,4,2,3/11/2017,69,96
21600982,PHX,A,240,100,8,9,5,22,44,6,0,3/11/2017,72,92
21600983,POR,H,265,124,4,3,21,28,36,5,2,3/11/2017,91,106
21600983,WAS,A,265,125,5,3,7,41,24,7,2,3/11/2017,82,108
21600984,DEN,A,240,105,1,0,17,31,35,4,0,3/11/2017,75,101
21600984,SAC,H,240,92,1,2,1,25,41,5,1,3/11/2017,69,88
21600985,BOS,H,240,100,0,0,29,42,25,4,1,3/12/2017,76,95
21600985,CHI,A,240,80,0,0,0,31,35,6,1,3/12/2017,57,75
21600986,BRK,H,240,120,1,1,22,12,53,4,0,3/12/2017,91,116
21600986,NYK,A,240,112,1,0,3,26,41,5,1,3/12/2017,80,108
21600987,MIA,A,240,98,5,2,4,32,35,5,2,3/12/2017,75,96
21600987,IND,H,240,102,5,4,12,34,32,4,0,3/12/2017,83,97
21600988,PHX,H,240,101,4,2,7,22,45,6,1,3/12/2017,79,97
21600988,POR,A,240,110,4,2,18,29,36,4,0,3/12/2017,82,104
21600989,CLE,A,240,112,8,4,14,43,22,6,2,3/12/2017,86,107
21600989,HOU,H,240,117,8,4,9,46,21,3,2,3/12/2017,90,113
21600990,LAL,H,240,116,6,7,4,20,46,5,2,3/12/2017,85,108
21600990,PHI,A,240,118,7,2,12,24,42,5,2,3/12/2017,93,109
21600991,CHI,A,240,115,3,1,16,32,35,4,3,3/13/2017,87,105
21600991,CHA,H,240,109,2,3,3,29,38,6,2,3/13/2017,77,98
21600992,DAL,A,240,78,4,4,5,28,38,6,2,3/13/2017,66,76
21600992,TOR,H,240,100,4,2,23,39,28,3,1,3/13/2017,79,96
21600993,MIL,A,240,93,0,2,0,32,34,4,0,3/13/2017,74,93
21600993,MEM,H,240,113,0,0,20,37,30,4,1,3/13/2017,85,109
21600994,ATL,A,240,99,3,1,6,37,30,5,3,3/13/2017,73,91
21600994,SAS,H,240,107,3,0,15,52,14,5,0,3/13/2017,81,100
21600995,MIN,H,240,119,0,0,21,28,38,4,0,3/13/2017,89,110
21600995,WAS,A,240,104,0,0,0,41,25,5,1,3/13/2017,80,101
21600996,LAC,A,240,108,1,3,9,40,27,6,1,3/13/2017,86,103
21600996,UTA,H,240,114,2,1,13,42,25,3,1,3/13/2017,89,107
21600997,ORL,A,240,115,6,7,6,24,44,5,3,3/13/2017,84,109
21600997,SAC,H,240,120,6,5,10,26,41,5,1,3/13/2017,93,111
21600998,DEN,H,240,129,1,0,32,32,35,5,0,3/13/2017,93,125
21600998,LAL,A,240,101,1,3,1,20,47,4,1,3/13/2017,76,96
21600999,CLE,H,240,128,2,1,38,44,22,4,1,3/14/2017,104,125
21600999,DET,A,240,96,1,0,3,33,34,4,0,3/14/2017,70,87
21601000,BRK,H,240,104,5,4,3,12,54,5,2,3/14/2017,83,102
21601000,OKC,A,240,122,6,4,18,38,29,4,2,3/14/2017,91,117
21601001,NYK,H,240,87,3,3,10,27,41,4,0,3/14/2017,62,81
21601001,IND,A,240,81,2,0,13,34,33,5,1,3/14/2017,64,74
21601002,NOP,H,240,100,1,1,28,27,40,4,0,3/14/2017,77,95
21601002,POR,A,240,77,0,2,5,29,37,4,1,3/14/2017,54,72
21601003,GSW,H,240,106,13,4,6,53,14,4,1,3/14/2017,78,104
21601003,PHI,A,240,104,12,4,16,24,43,5,2,3/14/2017,90,101
21601004,DAL,A,240,112,1,3,10,29,38,5,3,3/15/2017,73,101
21601004,WAS,H,240,107,0,0,12,41,26,6,2,3/15/2017,80,93
21601005,IND,H,240,98,1,0,25,35,33,5,0,3/15/2017,75,96
21601005,CHA,A,240,77,1,7,4,29,39,5,1,3/15/2017,58,73
21601006,BOS,H,240,117,3,4,19,43,25,4,0,3/15/2017,85,110
21601006,MIN,A,240,104,2,1,10,28,39,6,1,3/15/2017,77,97
21601007,NOP,A,240,112,3,6,7,27,41,4,1,3/15/2017,79,104
21601007,MIA,H,240,120,3,2,14,33,35,4,1,3/15/2017,85,113
21601008,UTA,A,240,97,2,1,23,43,25,4,0,3/15/2017,77,92
21601008,DET,H,240,83,1,0,2,33,35,4,2,3/15/2017,62,81
21601009,CHI,H,240,91,1,9,3,32,36,5,1,3/15/2017,71,89
21601009,MEM,A,240,98,2,4,14,38,30,4,1,3/15/2017,74,91
21601010,HOU,H,240,139,1,0,39,47,21,3,0,3/15/2017,93,129
21601010,LAL,A,240,100,1,2,1,20,48,6,2,3/15/2017,75,94
21601011,POR,A,240,110,11,7,7,30,37,5,1,3/15/2017,82,104
21601011,SAS,H,240,106,10,3,7,52,15,5,2,3/15/2017,80,97
21601012,PHX,H,240,101,3,3,10,22,46,5,1,3/15/2017,75,95
21601012,SAC,A,240,107,3,6,8,27,41,4,0,3/15/2017,74,99
21601013,LAC,H,240,96,4,6,5,40,28,5,2,3/15/2017,69,88
21601013,MIL,A,240,97,4,3,8,33,34,5,0,3/15/2017,67,93
21601014,CLE,H,240,91,6,1,14,45,22,5,1,3/16/2017,67,86
21601014,UTA,A,240,83,6,5,3,43,26,5,2,3/16/2017,67,81
21601015,OKC,A,240,123,0,0,32,39,29,4,2,3/16/2017,97,116
21601015,TOR,H,240,102,0,1,0,39,29,4,1,3/16/2017,70,91
21601016,BRK,A,240,121,4,2,14,13,54,4,0,3/16/2017,92,115
21601016,NYK,H,240,110,4,3,11,27,42,4,2,3/16/2017,87,106
21601017,ATL,H,240,91,10,5,6,37,31,5,0,3/16/2017,65,86
21601017,MEM,A,240,103,11,4,19,39,30,4,0,3/16/2017,78,101
21601018,DEN,H,240,129,1,1,25,33,35,5,1,3/16/2017,103,126
21601018,LAC,A,240,114,1,3,3,40,29,4,2,3/16/2017,80,110
21601019,GSW,H,240,122,0,0,36,54,14,3,0,3/16/2017,103,118
21601019,ORL,A,240,92,0,0,0,24,45,6,1,3/16/2017,71,85
21601020,DAL,A,240,74,2,2,6,29,39,5,1,3/17/2017,56,70
21601020,PHI,H,240,116,2,1,43,25,43,4,1,3/17/2017,87,109
21601021,CHI,A,240,107,1,0,4,32,37,5,3,3/17/2017,72,97
21601021,WAS,H,240,112,2,1,19,42,26,5,0,3/17/2017,84,104
21601022,BOS,A,240,98,4,0,10,44,25,5,2,3/17/2017,71,93
21601022,BRK,H,240,95,4,8,5,13,55,5,2,3/17/2017,65,87
21601023,TOR,A,240,87,3,1,12,40,29,4,1,3/17/2017,60,81
21601023,DET,H,240,75,3,7,9,33,36,4,1,3/17/2017,66,74
21601024,NOP,H,240,128,1,0,23,28,41,4,0,3/17/2017,99,123
21601024,HOU,A,240,112,1,0,1,47,22,4,1,3/17/2017,81,109
21601025,MIA,H,240,123,0,0,20,34,35,4,0,3/17/2017,90,117
21601025,MIN,A,240,105,0,1,0,28,40,5,1,3/17/2017,81,102
21601026,ORL,A,240,109,9,2,14,25,45,4,3,3/17/2017,84,107
21601026,PHX,H,240,103,9,8,5,22,47,6,1,3/17/2017,85,98
21601027,LAL,H,240,103,3,0,4,20,49,5,3,3/17/2017,77,93
21601027,MIL,A,240,107,3,2,18,34,34,5,2,3/17/2017,84,103
21601028,SAC,A,240,94,1,0,1,27,42,5,2,3/18/2017,65,92
21601028,OKC,H,240,110,1,0,27,40,29,4,1,3/18/2017,85,106
21601029,ATL,H,240,97,0,0,0,37,32,4,1,3/18/2017,73,93
21601029,POR,A,240,113,0,0,23,31,37,4,1,3/18/2017,85,111
21601030,WAS,A,240,93,6,8,8,42,27,5,3,3/18/2017,61,81
21601030,CHA,H,240,98,7,4,9,30,39,5,0,3/18/2017,64,88
21601031,CLE,A,240,78,2,3,4,45,23,4,0,3/18/2017,58,76
21601031,LAC,H,240,108,3,3,32,41,29,4,0,3/18/2017,76,100
21601032,CHI,H,240,95,4,1,9,33,37,4,1,3/18/2017,61,90
21601032,UTA,A,240,86,3,2,12,43,27,6,1,3/18/2017,64,83
21601033,SAS,A,240,96,7,5,4,52,16,4,0,3/18/2017,73,89
21601033,MEM,H,240,104,8,1,11,40,30,4,1,3/18/2017,75,98
21601034,DEN,H,240,105,5,3,8,33,36,5,1,3/18/2017,74,100
21601034,HOU,A,240,109,6,13,8,48,22,5,0,3/18/2017,80,106
21601035,GSW,H,240,117,1,1,27,55,14,4,1,3/18/2017,94,113
21601035,MIL,A,240,92,0,1,14,34,35,4,0,3/18/2017,70,88
21601036,DAL,A,240,111,0,0,18,30,39,5,0,3/19/2017,82,103
21601036,BRK,H,240,104,0,1,0,13,56,6,1,3/19/2017,72,96
21601037,BOS,A,240,99,2,5,13,44,26,5,2,3/19/2017,79,95
21601037,PHI,H,240,105,2,4,8,26,43,4,2,3/19/2017,76,96
21601038,PHX,A,240,95,4,0,12,22,48,5,1,3/19/2017,75,86
21601038,DET,H,240,112,5,4,20,34,36,3,2,3/19/2017,77,103
21601039,NOP,H,240,123,2,4,18,29,41,4,0,3/19/2017,88,116
21601039,MIN,A,240,109,1,0,13,28,41,6,1,3/19/2017,84,102
21601040,IND,A,240,91,1,1,5,35,34,4,1,3/19/2017,73,89
21601040,TOR,H,240,116,2,2,27,41,29,4,1,3/19/2017,91,114
21601041,MIA,H,240,104,4,4,8,34,36,5,1,3/19/2017,79,100
21601041,POR,A,240,115,4,1,13,32,37,4,0,3/19/2017,85,111
21601042,SAC,A,240,102,1,0,12,27,43,4,0,3/19/2017,74,98
21601042,SAS,H,240,118,2,1,28,53,16,4,0,3/19/2017,99,118
21601043,CLE,A,240,125,3,4,9,46,23,4,2,3/19/2017,82,117
21601043,LAL,H,240,120,3,1,11,20,50,4,2,3/19/2017,92,108
21601044,ATL,A,240,90,0,0,8,37,33,5,0,3/20/2017,68,83
21601044,CHA,H,240,105,1,1,23,31,39,4,1,3/20/2017,83,102
21601045,ORL,H,265,112,5,2,5,26,45,6,2,3/20/2017,74,96
21601045,PHI,A,265,109,5,9,17,26,44,6,5,3/20/2017,83,97
21601046,IND,H,240,107,2,0,13,36,34,6,1,3/20/2017,80,100
21601046,UTA,A,240,100,2,2,2,43,28,5,0,3/20/2017,70,97
21601047,BOS,H,240,110,4,3,20,45,26,4,0,3/20/2017,92,106
21601047,WAS,A,240,102,4,5,7,42,28,4,1,3/20/2017,75,100
21601048,DEN,A,240,124,4,4,7,33,37,5,0,3/20/2017,97,116
21601048,HOU,H,240,125,5,6,13,49,22,3,1,3/20/2017,94,120
21601049,GSW,A,240,111,2,1,27,56,14,4,0,3/20/2017,92,111
21601049,OKC,H,240,95,1,1,5,40,30,4,2,3/20/2017,66,89
21601050,LAC,H,240,114,2,2,25,42,29,5,0,3/20/2017,97,109
21601050,NYK,A,240,105,2,1,3,27,43,4,2,3/20/2017,72,98
21601051,CHI,A,265,120,0,0,16,33,38,7,3,3/21/2017,94,109
21601051,TOR,H,265,122,1,4,6,42,29,6,3,3/21/2017,79,107
21601052,BRK,H,240,98,3,5,11,14,56,6,1,3/21/2017,74,91
21601052,DET,A,240,96,2,4,9,34,37,5,1,3/21/2017,65,87
21601053,MIA,H,240,112,4,4,24,35,36,4,0,3/21/2017,84,112
21601053,PHX,A,240,97,3,1,5,22,49,5,1,3/21/2017,63,90
21601054,NOP,H,240,95,2,3,15,30,41,4,0,3/21/2017,66,93
21601054,MEM,A,240,82,1,1,12,40,31,4,2,3/21/2017,54,82
21601055,DAL,H,240,87,4,2,7,30,40,5,2,3/21/2017,71,83
21601055,GSW,A,240,112,4,1,26,57,14,4,0,3/21/2017,91,106
21601056,MIN,H,240,93,6,5,12,28,42,5,2,3/21/2017,67,93
21601056,SAS,A,240,100,7,5,9,54,16,5,2,3/21/2017,73,92
21601057,MIL,A,240,93,2,1,15,35,35,4,0,3/21/2017,67,91
